,id,content,Sentiment_updated
378,379,@BayoArigbon what you took your bracket off... ? And now it's time for bed !,neutral
379,380,I'm really excited that I'm a Queen Bee on the Power Mom 50 List  I feel really REALLY honored. #nielsenpowermoms,surprise
380,381,@carljohnston,neutral
381,382,@MSMyPhone I need a code,neutral
382,383,"@amandabynes will u give ur mother anything special? I'll make a cake and make sure mine gets a stressfree day =p cheesy, but it works",neutral
383,384,@RedCapHiFi Ahhhh....  The the wonderful 8-Track adaptor.,neutral
384,385,Reached Bangalore!! Now gotta hunt for rooms,neutral
385,386,@aplusk maybe cause you look so innocent,neutral
386,387,Happy Mothers Day,love
387,388,@fancyfantastic you know I love you.,neutral
388,389,@Jennettemccurdy http://twitpic.com/4w7yp - this is sweet.  im loving those bracelets btw,love
389,390,"Sitting at the bonfire, hoping the skies will clears i can use my telescope.",worry
390,391,@summertime_grl love your new profile pic,love
391,392,@tesser10 Those are the things that mean the world,neutral
392,393,@shmeezie thanks for having me! i had a great time too,happiness
393,394,"10pm tonight, International Space Station will by over head, through most of Texas at least",neutral
394,395,Sonny you are a mystery man!  I'm into it thoughh.,neutral
395,396,@r_city tell brandon I said hi!!,neutral
396,397,baseball games whoo hooo  when to banquet yesterday at the hyhtt sooo fun,happiness
397,398,"Christa's Mothers Day card, deep in the build phase.   - Photo: http://bkite.com/07k6e",love
398,399,"Going to i don't know where with taylor,dolton,jacob, chris and my sister.",neutral
399,400,Woah! 311 is really good!! The rain earlier was rather nice,happiness
400,401,Watching Groove the movie with @mikecase my hubby!,neutral
401,402,@james_stjohn That's what we hope for!,worry
402,403,"@theWaif I was wondering about your sanity for a bit there, dear",neutral
403,404,"@DucCat900 pic, please.",neutral
404,405,so who is in for bring at HK lounge tomorrow ? $12 all you can drink till 5pm... then kareoke. I think it will be a nice Sunday!,neutral
405,406,@maetl Doing a Rainbow and Unicorn film then?  #48hours,neutral
406,407,"@girlonlaptop haha. not sure what local is to you, but if i was then you'd have to fight me for it!",neutral
407,408,GOOD MORNING TWEETER WORLD!,happiness
408,409,"Oh, as usual, I should warn my new followers that I tend to over-tweet during #canucks games. Apologies in advance.",neutral
409,410,Top cashier at work today! woot woot! now off to have a drink...,sadness
410,411,@phreak09 thinking about you  http://mypict.me/Fuz,neutral
411,412,@taylorswift13 Taylor Swift I think you're so pretty it makes my heart melt everytime I see your face.,love
412,413,Happy mothrs day 2 ; all thaa moms outt thr  *,happiness
413,414,"@KatiaDominos loll , of course me tooo  &amp; i love their new song toooo ?",love
414,415,@AmbDuckett should be me,neutral
415,416,@lisalynn19 I've got cups but you gotta come get them,worry
416,417,a chilled day  party tomorrow.,neutral
417,418,"@TheAsterik BETTER BE. ALSO, YES. UNF UNF &lt;3 ...Lisa still hasn't gotten any, btw  *smacked*",neutral
418,419,happy mom's day  http://plurk.com/p/stsir,neutral
419,420,Nothing to do. Just sitting here. I can see Mrs. P and her husband,neutral
420,421,"@chellanglo *hugs* love you, MamaBear!  Happy Mom's Day!!!! (in case I don't see you around tomorrow)",love
421,422,http://twitpic.com/4w8kr - meet Bella the new member of the family!!,worry
422,423,It's official - Liberty Grand is my new fave reception venue... Will blog some shots Tuesday,neutral
423,424,@jglass8 its tomorrow.,neutral
424,425,Search Ryan Cabrera &amp; Josh Kelley  They're really good,happiness
425,426,just got back from the Sing It Loud concert // FUCKIN AMAZING,happiness
426,427,"@aMj89 Until @twitter brings back our EVERYONE button, access PT @ http://twitter.com/public_timeline or link in bottom of Settings.",neutral
427,428,Need a wordpress template designed? contact me and i can design a theme for you cheap,neutral
428,429,@hiimlianaa haha yea &quot;help&quot; (technically itz called cheating but my teacher helps us anyways so im not cheating),neutral
429,430,@Lady_Luck13 they are SO cute,love
430,431,"@liesforliars what about Midge? She definitely has to be in on that tie for first. She's completely dumb  and yeah, punk'd indeed",surprise
431,432,Thinking my drink is watered down but hey its free,worry
432,433,"Happy mother's day!!! oh, I love my mom.. hehehe... happy mom's day!!",love
433,434,"http://twitpic.com/4w8l1 - Haaha, my bangs are kinda long..? oops",neutral
434,435,Watching Sex &amp; The City at my brothers soccer game. I have totally defited the purpose of coming.. Hehe,happiness
435,436,@JackAllTimeLow Im glad you're a lot happier barakitten  &lt;3 see yah in july,love
436,437,@SHCollectibles Aww Thanks!    Glad I appreciated the weather so much yesterday!,relief
437,438,Off to church now...,neutral
438,439,"HAHAH, Did I hear MVP Chants in Atlanta's Arena?  At least they get it right there, unlike at staples",happiness
439,440,@evlover0327 You are extremely clever my dear.,neutral
440,441,@o0ginger0o Tis me SharonP...,neutral
441,442,@jerennyofficial Hahah JONAS in 10 min!! woop woop! it was fun me and Doug had a 2 cmmt convo. it was magical hahaha,happiness
442,443,@shereenzangana That was fantastic! Thank you,happiness
443,444,@jackalltimelow lucky! that's awesome,happiness
444,445,A long day with the family.   I'm so tired now.  Had fun!,happiness
445,446,"Come on Kirk, hook up your Wii to the wifi....you can do eeet!",neutral
446,447,"is back from a very long day out at Naz. Gunna crash. Up tomorrow for Mothers Day... editing photos from today, hangin with my mom, etc.",neutral
447,448,It's good to be home,neutral
448,449,@opinionatedant Have a great weekend Mononoke  I may be tweeting from inside the movie theater either Monday or Tuesday  lol,fun
449,450,Finally making some headway in the family room!  Home is finally begining to look like it!  btw dial up can go die!,relief
450,451,@Nyblaque - halla!!! doing ok- got a cold but trying to ignore it  how about you?,neutral
451,452,spending the night with mom and Tommy.. just ordered Pizza Hut.. yum!,worry
452,453,@haldira awww too bad I won't be there - I'd entertain the thought of entering,sadness
453,454,waking up at 6 am? yuuup. still going out tonight? you better believe it.,worry
454,455,"And, I'm accumulating money again, so I can use a fancy finance app. Thinking of getting another CD or an IRA.  saving for a house. crazy!",surprise
455,456,he's back! meeting him in 40 mins,neutral
456,457,havin friends over hangin out with christian tonight!!  gonna roast marshmellows and chocolate and cramcrackers.!?!?!,neutral
457,458,"winding down, love having a low key day.",love
458,459,Partied long and hard...goodnight Twitter see ya in the mornin,neutral
459,460,@bluecrystaldude happy attending kenduri.. eat those yummy stuffs on my behalf ya.,happiness
460,461,International Version of Stand By Me http://tiny.cc/pAVYi PlayingforChange.com,neutral
461,462,I'm one of them... Just got off phone w/ chanel   I told he  to tell u ur a brat for the temptation... Which I couldn't pass up! Thanks!,neutral
462,463,@DiamondBlue follow me please!,neutral
463,464,@NathanGilmer Haha and you should! State pride is important,neutral
464,465,@starryeyedsoul Meeeee! It sounds delicious,love
465,466,@sayitwithecards Thanks for the #followfriday!,neutral
466,467,I hope they re-run this nerdprom later-  sounds like they're having LOTS of fun.  Thanks all for the play-by-play,love
467,468,babysitting for the Paionks  thinking about going to see &quot;obsessed&quot;,worry
468,469,@snookca looking forward to the reading this post as I like your 'no bullshit' writing and often learn a few things,worry
469,470,@theDebbyRyan How does it look like a Ninja Tutle?!  xo lol,neutral
470,471,Getting my hair done bout to hit the club ....... Ha see u later ....... Smooches,neutral
471,472,"Coool. - Weekend wasnï¿½t that great, eeeh. Whattttever.  Friday was better than I expected it to be, so I... http://tumblr.com/x9i1qwu42",happiness
472,473,"Mom, happy mother's day  love you. Thanks for everything. I'm sorry for being such a spoilt brat all the whiles. You are my HERO!",love
473,474,"@fynflood In the end the magic of 'And so to dream' wins, along with swaying back and forth within site of a sleeping mommy.",worry
474,475,"@shootingstarmzx yup Florin cat foo sho, don't worry about the whole pix thing, I'm a sexy piece of caucasian sensation  lol",worry
475,476,Yeahh cenare lo mismo qe Rosher! ok ok Roger  wiii,neutral
476,477,The time Is 3.50am and if finished my essay  I can have Sunday off  woop,neutral
477,478,@amandabynes omg in your pic youu look so cuute !,surprise
478,479,"@Megmatthews20 I'll try and find when they do it again, film it.",worry
479,480,@kaybhart You WILL be succesful  Love You!,love
480,481,Just watched another episode of JONAS. Is it better than Hannah Montana? Very much true!,happiness
481,482,"@tycrisp hi ty. good morning. happy mom's day to your mom. i love that your entire family is adding me on FB! i love 'em, very sweet!",love
482,483,Starting out @chuckreynolds bday bash with a Blue Moon  - Photo: http://bkite.com/07k6X,neutral
483,484,"@TrueBlue9 Venus is my fav character, too! LOL I think b/c she's strong, successful, and beautiful.",love
484,485,At anthony's for prom.,worry
485,486,@ernymi Aural goodness,neutral
486,487,I'm hungry. And single.  heading to the golfing range soon.,worry
487,488,I'm with Alissa,neutral
488,489,having a bath with epsom salts and listening to carrie underwood,neutral
489,490,"So glad to be home with my family, quite glad I get to see @iflyhighsky in a week. Lots of things to be happy about.",happiness
490,491,"@russiandiva  Tat, You looks beautiful and are a heck of a mama and business woman.   Dana",happiness
491,492,haha. i love you too aimeeeeeee!,love
492,493,"@assos Eh, it's alright - nowhere near the same quality as a standard keyboard, but still useful!",neutral
493,494,lifes been sweet ever since thursday    im totally livin the life right now,worry
494,495,"@eskimoem7 hope you have a great weekend Em, say hi to the fam for me",happiness
495,496,@dpbkmb Thank you for FF,love
496,497,"@iampritty sweetie pie, buttercup, married ppl share hehehehehe.....this includes ur shoe collection  I am trading UP!",worry
497,498,"Why do you think people say, &quot;save the drama fo yo mama?&quot; I'm sure even yo mama wouldn't wanna listen to ur drama. Ode to mother's day!",happiness
498,499,Get on a plane! Come drink my Cristal with me,worry
499,500,@monicacai is over,neutral
500,501,@DJSpencer19  true. i think its important 2 be sensitive 2 it when we relate 2 others. empathy. a reminder we cant judge a book by a cover,neutral
501,502,@watsjaydoin I've got 18 yr @ home &amp; 26 out the house &amp; they're always here! AND they bring FRIENDS! WHY?  Hope you have a blessed Day!,worry
502,503,"rain, rain, rain. wow i actually LOVE the rain....",love
503,504,Take me with u eric,neutral
504,505,See No Evil starring WWE wrestler Kane. You should watch it,neutral
505,506,@Afish0410 awwww jim jam  we're good at dodging meatballs WOO,happiness
506,507,@Ethereal87 You should try it. It's the way of The Deena,neutral
507,508,The Black Canyon seriously have the BEST fusion food around,worry
508,509,@michelereinach Molly was born on my birthday!!!! *cue twilight zone music*,neutral
509,510,Happy Mother's day mang!!! thank you and i love you,love
510,511,McDonalds in the car.  http://tinyurl.com/onoger,neutral
511,512,wish all the mother in the flatworld have a happy &amp; awesome mother's day,happiness
512,513,Miss simpatia: votem em mim!,worry
513,514,"btw @austincarlile, @jaxinhall, @philipmanansala, and @youngfuego, i ordered some of yer merch yesterday.!  &lt;33333333333",worry
514,515,@Ashie1004 interesting to see the differing accounts. mandy is always VERY pc in all her accounts. her robbie is a monk!,neutral
